Ensembl.Gene.ID	Mouse_E7.5	Mouse_E8.5	Mouse_E9.5	Mouse_E10.5	Mouse_E12.5	Mouse_E14.5	Mouse_E16.5	Mouse_E18.5
ENSMUSG00000000001	30.5902501629997	29.8743068226748	30.3438729975839	30.484415937406	35.4140515547682	31.1249583171931	37.5307183754201	30.6433049823544
ENSMUSG00000000003	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000000028	22.5751969138888	24.1675613690052	23.3983247108388	21.8566441080703	9.84915530675933	9.01607802109556	7.68742270768827	3.99307453038957
ENSMUSG00000000031	151.16706066298	131.294863543553	122.502439305458	130.840617823641	161.736333345772	181.962834113119	196.039423628081	213.04287608615
ENSMUSG00000000037	3.46414663579453	3.13290277826019	3.71278043457895	3.58838163507933	4.96743124829394	5.12481526320081	5.29635564158159	4.39998925311286
ENSMUSG00000000049	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	6.68070335542696	40.7153246270872	74.8017439079197	100.252888904326
ENSMUSG00000000056	5.12975132109442	6.96440450636899	7.84139921545295	9.74352933139318	10.0503000382748	9.88905959241329	9.40981700422652	8.02777398807602
ENSMUSG00000000058	2.35789585846563	2.787876526898	3.62588541371245	4.31940721301863	4.97173706458281	6.05761546778206	8.00693447550438	10.0300020798579
ENSMUSG00000000078	17.0200888904922	11.6519539518113	9.36372998642939	10.1085208341108	11.1773013460028	12.0263337818037	13.0298629102949	14.0682892725186
ENSMUSG00000000085	3.44419461933848	3.8017579108432	3.56977546543685	3.59252949153574	7.86938013372782	8.7014148364924	6.49801917084989	7.3106516018352
ENSMUSG00000000088	97.7182116307885	93.2335811625136	94.063007505638	94.1354793078997	87.5782064841668	87.3760914435235	91.7731358730129	113.837599378014
ENSMUSG00000000093	2.20890800148871	3.23403060863945	5.31474325638605	12.0003119142865	8.57418770029035	5.44525646599789	5.37960408226803	5.35171021914445
ENSMUSG00000000094	6.06636932654976	6.4196738347298	5.30247776714611	5.22947698880841	4.28338097508921	4.0348079351616	4.15903838469281	3.8403824740699
ENSMUSG00000000103	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	3.48824168112361	3.1931935454266	5.77571678208998	3.05781261500602
ENSMUSG00000000120	3.37786369042115	4.61785291567258	4.64102813807039	5.70937701668345	5.07180753812493	4.89338682565925	4.3923712551482	3.82378127037497
ENSMUSG00000000125	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000000126	2.4032720990537	2.45660629873835	2.72105603537496	2.86129186487051	2.90039622257926	3.13018950045832	3.03406080787131	3.23776886618963
ENSMUSG00000000127	13.1774562762812	13.6106745752137	13.92076574037	13.4621164220568	10.8622419590592	10.2674071805032	11.4121602069522	11.9174197049816
ENSMUSG00000000131	33.2051090931123	32.0740211789499	30.9814622714523	28.2791463689656	20.1820385413	18.603472075266	15.4282230120312	15.4817859222775
ENSMUSG00000000134	21.4315853191068	16.0184946056612	14.4700700409774	14.386728570211	9.90049048350841	8.08361157189411	8.89195101066821	8.25346543441087
